Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].P 	 vectorElement[i].P_Correction 	 vectorElement[i].U_x 	 vectorElement[i].U_x_Correction 	 vectorElement[i].U_y 	 vectorElement[i].U_y_Correction 	 
-0.2253862271 	 -0.9188208632 	 0.1920913035 	 -0.6305167174 	 0.9142516744 	 -0.0001354360 	 -0.2244124156 	 -0.0006144032 	 
0.0627237517 	 -0.8904901107 	 0.1938224487 	 -0.4303318857 	 0.8809878554 	 0.0000042227 	 0.0620237470 	 -0.0005892436 	 
0.2170590307 	 0.8734495031 	 0.1882492459 	 -0.4783359259 	 -0.8649746911 	 0.0001709870 	 0.2146355484 	 0.0007399209 	 
-0.5858030294 	 0.7937046455 	 0.1902167019 	 -0.7932929905 	 -0.7925440124 	 -0.0001142110 	 -0.5853571928 	 0.0002001087 	 
-0.0488600249 	 -0.9031545249 	 0.1948725148 	 -0.4676314333 	 0.8948425885 	 0.0000501891 	 -0.0483627858 	 -0.0005725648 	 
0.6866067643 	 -0.5388789658 	 0.1857710474 	 -0.3940094503 	 0.5317519041 	 0.0005050931 	 0.6777648002 	 -0.0003262787 	 
0.7463680968 	 0.5878670288 	 0.1940227687 	 -0.6378927110 	 -0.5853146894 	 0.0005085358 	 0.7428125759 	 0.0003194213 	 
-0.4747313107 	 0.8520679560 	 0.1913123823 	 -0.7455671611 	 -0.8502366410 	 -0.0002707315 	 -0.4737746797 	 0.0005353261 	 
0.8885994231 	 0.3938973580 	 0.1940176629 	 -0.7215553399 	 -0.3930124979 	 0.0005988005 	 0.8865604311 	 0.0003565637 	 
0.0763425411 	 -0.9142669409 	 0.1929797118 	 -0.5216719464 	 0.9069719020 	 -0.0000403145 	 0.0761117891 	 -0.0005721680 	 
0.0835572736 	 0.9401767076 	 0.2002126379 	 -0.5898800691 	 -0.9355098854 	 -0.0000475025 	 0.0830402525 	 0.0005834593 	 
0.2040909441 	 -0.2413086703 	 0.1348916562 	 0.5164445546 	 0.1508859392 	 0.0002565225 	 0.1275448327 	 -0.0001243072 	 
-0.2716720515 	 -0.0139315883 	 0.1164229636 	 0.4588266559 	 0.0064759645 	 -0.0001224669 	 -0.1298901492 	 0.0001405573 	 
-0.8557505146 	 0.2654640073 	 0.1944387469 	 -0.4393693618 	 -0.2625492101 	 -0.0006526038 	 -0.8471327968 	 0.0001410101 	 
0.4546380346 	 0.7794967378 	 0.1928135366 	 -0.4684789962 	 -0.7720522065 	 0.0004386646 	 0.4499764790 	 0.0004672666 	 
0.8199687927 	 -0.4810504616 	 0.1919722205 	 -0.6482859803 	 0.4788235732 	 0.0006216651 	 0.8163201831 	 -0.0003971597 	 
-0.1583447007 	 0.2154135503 	 0.1238508416 	 0.4896475290 	 -0.0987572923 	 0.0000431346 	 -0.0725304029 	 -0.0000361988 	 
-0.1725310258 	 -0.1764692015 	 0.0340940942 	 0.1342060074 	 0.0634964524 	 -0.0001150684 	 -0.0615326614 	 0.0001508050 	 
-0.7677482256 	 -0.4878965547 	 0.1861788154 	 -0.5208800714 	 0.4835326966 	 -0.0006403161 	 -0.7610028794 	 -0.0003047176 	 
-0.2680828169 	 0.8441132173 	 0.1888127069 	 -0.4258972166 	 -0.8345200270 	 -0.0003645869 	 -0.2652711898 	 0.0006914007 	 
0.9271644581 	 -0.3010526461 	 0.1868230690 	 -0.7612881015 	 0.3004298262 	 0.0006769514 	 0.9253401664 	 -0.0000464447 	 
-0.4199351661 	 0.8461773823 	 0.1838153442 	 -0.6583352887 	 -0.8418615049 	 -0.0002427893 	 -0.4177938044 	 0.0005834228 	 
0.7505389921 	 0.4942919717 	 0.1876372730 	 -0.4760870594 	 -0.4895089985 	 0.0006216006 	 0.7429068645 	 0.0003289638 	 
-0.3919266458 	 0.8476918599 	 0.1839057498 	 -0.6180737801 	 -0.8425990925 	 -0.0002558520 	 -0.3895613892 	 0.0004877204 	 
-0.2665733541 	 0.1301819886 	 0.0967772801 	 0.3724733076 	 -0.0739714218 	 -0.0000367577 	 -0.1511348497 	 0.0001267735 	 
-0.5643179571 	 0.6804674651 	 0.1841747895 	 -0.4387727434 	 -0.6724251942 	 -0.0004294165 	 -0.5578465181 	 0.0006001129 	 
-0.4819976243 	 0.7414087888 	 0.1812862487 	 -0.4513388933 	 -0.7327956022 	 -0.0004379907 	 -0.4765141750 	 0.0006432461 	 
-0.8799890175 	 0.4460462056 	 0.2041080020 	 -0.7381381179 	 -0.4452428264 	 -0.0001631245 	 -0.8790407105 	 0.0001289216 	 
0.2606909106 	 -0.9404317184 	 0.2048015096 	 -0.6935662855 	 0.9384752591 	 0.0001628874 	 0.2602416294 	 -0.0005822906 	 
-0.2430001739 	 0.9205569532 	 0.1980631790 	 -0.6293064418 	 -0.9166891193 	 -0.0002711740 	 -0.2419143298 	 0.0006972718 	 
-0.4741025071 	 -0.7987231119 	 0.1849235938 	 -0.5953300824 	 0.7934131290 	 -0.0004029679 	 -0.4709585452 	 -0.0005602787 	 
-0.2405377494 	 0.9473276440 	 0.1990877645 	 -0.7222307724 	 -0.9453626221 	 -0.0000720137 	 -0.2401001526 	 0.0006588167 	 
0.9130706056 	 0.1641623711 	 0.1848532395 	 -0.5914979158 	 -0.1631985995 	 0.0004690881 	 0.9069759353 	 0.0001069870 	 
-0.9401339617 	 -0.2285939446 	 0.1950047263 	 -0.7003843495 	 0.2281304124 	 -0.0006625647 	 -0.9373645594 	 -0.0000586257 	 
0.8219656499 	 0.4394350479 	 0.1882020114 	 -0.5940596325 	 -0.4366741133 	 0.0004515824 	 0.8169006407 	 0.0003064120 	 
0.2549582824 	 -0.0853512443 	 0.0798261797 	 0.3132020071 	 0.0394519642 	 -0.0002531690 	 0.1188525072 	 0.0003074993 	 
0.2048158511 	 0.9223785765 	 0.1928530516 	 -0.6229171829 	 -0.9176936324 	 0.0002305953 	 0.2036170092 	 0.0006588002 	 
0.3398417242 	 -0.0595102117 	 0.1033283744 	 0.3734913953 	 0.0409510583 	 -0.0001347978 	 0.2351988730 	 0.0000945163 	 
0.6752642779 	 0.6591734888 	 0.1883427645 	 -0.6365231296 	 -0.6557616805 	 0.0004069968 	 0.6717852893 	 0.0004293035 	 
0.9828299437 	 0.0773346902 	 0.1883597533 	 -0.7983326136 	 -0.0775597274 	 0.0002004229 	 0.9815449878 	 -0.0000336319 	 
-0.7160745872 	 -0.5621829268 	 0.1884523957 	 -0.5144040215 	 0.5572732577 	 -0.0004055399 	 -0.7098902898 	 -0.0003079500 	 
0.6236233535 	 -0.6181487859 	 0.1941487552 	 -0.3784237557 	 0.6106130880 	 0.0003839779 	 0.6158789575 	 -0.0003804264 	 
0.8927217012 	 0.0003832122 	 0.1841387204 	 -0.4691554391 	 -0.0004587587 	 0.0005985430 	 0.8833197124 	 0.0000457458 	 
-0.9400590907 	 0.1265555951 	 0.1907358001 	 -0.6452427918 	 -0.1259392782 	 -0.0005756576 	 -0.9356185622 	 0.0001196747 	 
-0.0567704490 	 -0.9280799497 	 0.1947615100 	 -0.5595775524 	 0.9219954349 	 -0.0000877151 	 -0.0563043238 	 -0.0005936239 	 
0.6338009615 	 -0.6640236745 	 0.1905562568 	 -0.5331749303 	 0.6588947913 	 0.0005107339 	 0.6290598304 	 -0.0004507091 	 
0.8835362908 	 0.1042768040 	 0.1857087210 	 -0.4522248570 	 -0.1030827184 	 0.0007095942 	 0.8738851781 	 0.0000464772 	 
0.0402769082 	 0.2619005181 	 0.1623479718 	 0.6441551668 	 -0.1175078951 	 -0.0002637242 	 0.0182939139 	 0.0001993401 	 
0.2312985375 	 0.1409159739 	 0.1660976458 	 0.6578171469 	 -0.0662221791 	 0.0005470926 	 0.1096929200 	 0.0000807340 	 
-0.5003940422 	 0.8506837777 	 0.1884136458 	 -0.8023507034 	 -0.8495481294 	 -0.0000901161 	 -0.5000665247 	 0.0001977985 	 
-0.6654372897 	 0.7288471325 	 0.1960748667 	 -0.7716416468 	 -0.7278248395 	 -0.0001432494 	 -0.6648888257 	 0.0001613048 	 
-0.6273465929 	 -0.6839829589 	 0.1809511998 	 -0.6085844287 	 0.6794851332 	 -0.0003281943 	 -0.6231705300 	 -0.0003869981 	 
0.8904662364 	 0.4222288259 	 0.1905652195 	 -0.7880581909 	 -0.4220054612 	 0.0001895135 	 0.8892273058 	 0.0001209040 	 
-0.9004191148 	 0.2869037791 	 0.2019753688 	 -0.5870943810 	 -0.2854268995 	 -0.0005163556 	 -0.8960585107 	 0.0000820389 	 
-0.1813756266 	 -0.9278949915 	 0.1899277146 	 -0.6369045315 	 0.9232525920 	 -0.0001185792 	 -0.1804966101 	 -0.0005984703 	 
-0.2362781695 	 -0.9438913029 	 0.1947535972 	 -0.7225807688 	 0.9417825943 	 -0.0001192419 	 -0.2357641092 	 -0.0006584267 	 
-0.8817726991 	 0.3345094639 	 0.2028559500 	 -0.5763487023 	 -0.3327178405 	 -0.0004506239 	 -0.8771758671 	 0.0001673957 	 
0.0344656452 	 -0.9241267203 	 0.1919928761 	 -0.5521909777 	 0.9175002207 	 -0.0000615613 	 0.0344328024 	 -0.0005842898 	 
0.8232116674 	 -0.5260355266 	 0.1977512606 	 -0.7257893548 	 0.5249367691 	 0.0004713933 	 0.8216422436 	 -0.0002778169 	 
0.8903037144 	 -0.2538113432 	 0.1774287830 	 -0.6141210108 	 0.2521304527 	 0.0004814002 	 0.8841890486 	 -0.0000654904 	 
-0.6140295936 	 -0.6613840847 	 0.1806746720 	 -0.5173294559 	 0.6552606293 	 -0.0004584837 	 -0.6078855639 	 -0.0004093257 	 
0.1643976360 	 0.9626869828 	 0.2002873306 	 -0.7144538358 	 -0.9607248687 	 0.0001112384 	 0.1641478074 	 0.0004398867 	 
0.3186945916 	 0.1401035816 	 0.1263851914 	 0.4636320394 	 -0.0977306827 	 0.0002157309 	 0.2223226898 	 -0.0000448118 	 
0.4071276881 	 -0.7987746816 	 0.1978884211 	 -0.4275572246 	 0.7903872751 	 0.0001256595 	 0.4031678097 	 -0.0005122110 	 
-0.4648619175 	 -0.7731941620 	 0.1895830411 	 -0.4806453782 	 0.7658348372 	 -0.0003946027 	 -0.4602543783 	 -0.0005782647 	 
-0.0146366523 	 -0.9278375729 	 0.1954013739 	 -0.5501924660 	 0.9217063946 	 0.0000576294 	 -0.0144445243 	 -0.0005408194 	 
0.1237630925 	 0.9157027729 	 0.1996239117 	 -0.5189671414 	 -0.9091678623 	 0.0000653799 	 0.1227930949 	 0.0005765194 	 
-0.9199432174 	 -0.3258012271 	 0.1970003456 	 -0.7249111454 	 0.3251614060 	 -0.0005608978 	 -0.9180266944 	 -0.0001767205 	 
-0.9750823951 	 0.1496026128 	 0.1940344361 	 -0.7780906262 	 -0.1492072167 	 -0.0002216296 	 -0.9740500331 	 -0.0000425710 	 
0.6582139145 	 -0.5404537263 	 0.1871601258 	 -0.3175693334 	 0.5317820687 	 0.0005546908 	 0.6480148694 	 -0.0004270675 	 
-0.2375309078 	 -0.1298285543 	 0.0468505707 	 0.1808646697 	 0.0620305542 	 0.0004308219 	 -0.1124979972 	 -0.0001909265 	 
-0.7187442065 	 0.6107131243 	 0.1966445163 	 -0.6014796220 	 -0.6075295890 	 -0.0005268527 	 -0.7150415309 	 0.0003948557 	 
0.7526424783 	 -0.6365931381 	 0.2003786658 	 -0.7498303377 	 0.6355318007 	 0.0001915812 	 0.7519412997 	 -0.0001347390 	 
0.9062611823 	 0.2314767977 	 0.1853326607 	 -0.6177068257 	 -0.2301506251 	 0.0007142453 	 0.9009923498 	 0.0002749127 	 
-0.2146064712 	 -0.9619293999 	 0.1924332444 	 -0.7808989354 	 0.9607860348 	 -0.0000521672 	 -0.2140194496 	 -0.0002077597 	 
-0.7313357214 	 -0.5415896683 	 0.1902926278 	 -0.5057828160 	 0.5369255594 	 -0.0004876431 	 -0.7251204689 	 -0.0004877293 	 
0.1415842431 	 -0.9761606196 	 0.2006719204 	 -0.7510798231 	 0.9749302164 	 0.0000141429 	 0.1417042310 	 -0.0002064121 	 
-0.2990769576 	 0.0196398445 	 0.0988335426 	 0.3795002699 	 -0.0108966463 	 0.0002174512 	 -0.1728868217 	 -0.0001439527 	 
0.8968079950 	 -0.0441333288 	 0.1839894194 	 -0.4878928573 	 0.0438826627 	 0.0005623686 	 0.8878233551 	 -0.0000519422 	 
0.6142496253 	 -0.6440614046 	 0.1934407257 	 -0.4224856881 	 0.6368099189 	 0.0004661395 	 0.6077216699 	 -0.0004952272 	 
-0.7654814218 	 0.5253411920 	 0.1987764769 	 -0.5383661661 	 -0.5219479120 	 -0.0004729997 	 -0.7603722860 	 0.0002633876 	 
0.4750804863 	 0.6958756962 	 0.1847430363 	 -0.2974561825 	 -0.6842364461 	 0.0002680447 	 0.4668951525 	 0.0005464976 	 
0.5350722607 	 0.7593892824 	 0.1949971720 	 -0.5555145832 	 -0.7545292511 	 0.0002515518 	 0.5315517846 	 0.0005235907 	 
-0.0838425600 	 0.8935058729 	 0.1916267438 	 -0.4557167104 	 -0.8842939956 	 0.0000865647 	 -0.0830497909 	 0.0007880764 	 
0.1247776824 	 0.9611658502 	 0.1973150316 	 -0.6977110571 	 -0.9585007881 	 0.0001345856 	 0.1243209079 	 0.0003885536 	 
0.9424068549 	 0.0008153471 	 0.1809739093 	 -0.6613270072 	 -0.0008381895 	 0.0006885041 	 0.9373133753 	 -0.0001018086 	 
-0.8739390933 	 0.3592788164 	 0.2054138388 	 -0.5729097282 	 -0.3574134113 	 -0.0005941655 	 -0.8696860228 	 0.0001273239 	 
0.5323459838 	 -0.8109889242 	 0.2169318593 	 -0.6225979533 	 0.8087068434 	 0.0002437827 	 0.5310851928 	 -0.0005096417 	 
-0.1806200919 	 0.2152544875 	 0.1087750747 	 0.4257878845 	 -0.1109300399 	 -0.0002148678 	 -0.0932383428 	 -0.0002809793 	 
0.8924248836 	 -0.4216425936 	 0.1902306901 	 -0.7953769988 	 0.4209089761 	 0.0002023645 	 0.8915515490 	 -0.0000767330 	 
0.7862929444 	 0.5966143443 	 0.1948364570 	 -0.7769551696 	 -0.5961532941 	 0.0001402206 	 0.7852823608 	 0.0001399138 	 
-0.7312204614 	 -0.5815689115 	 0.1887423815 	 -0.6001453865 	 0.5782529679 	 -0.0003704459 	 -0.7267619304 	 -0.0004064270 	 
0.8441417236 	 0.4278303183 	 0.1871607517 	 -0.6513941877 	 -0.4257170587 	 0.0005244586 	 0.8400255454 	 0.0002825030 	 
-0.6653496350 	 0.5611872189 	 0.1905646488 	 -0.3666585690 	 -0.5536766270 	 -0.0002765597 	 -0.6564681667 	 0.0002610561 	 
-0.7241241708 	 0.5830955968 	 0.1939256435 	 -0.5625282268 	 -0.5792326156 	 -0.0004863657 	 -0.7195155495 	 0.0003729451 	 
-0.9225280742 	 -0.3513793387 	 0.1928142884 	 -0.7856828751 	 0.3512513820 	 -0.0002042714 	 -0.9213863768 	 -0.0000684534 	 
0.6503304736 	 0.6632014316 	 0.1872174820 	 -0.5862217629 	 -0.6590120721 	 0.0003761533 	 0.6459009829 	 0.0004053570 	 
-0.3971687632 	 0.8027638520 	 0.1842885122 	 -0.4787805772 	 -0.7945983366 	 -0.0003714729 	 -0.3931575209 	 0.0005679963 	 
0.0155085640 	 0.9422259778 	 0.1909627335 	 -0.6211717547 	 -0.9372611565 	 -0.0000056075 	 0.0153478884 	 0.0006157227 	 
-0.6529779825 	 -0.6795887360 	 0.1822501206 	 -0.6563997850 	 0.6760862276 	 -0.0004534389 	 -0.6494589753 	 -0.0005146177 	 
0.9314793250 	 -0.3269085171 	 0.1853490598 	 -0.8155386488 	 0.3262969405 	 0.0001849126 	 0.9305305317 	 -0.0000522332 	 
0.3866443266 	 -0.9083259308 	 0.2057617222 	 -0.7339417227 	 0.9071825811 	 0.0000753356 	 0.3864735598 	 -0.0002066751 	 
-0.3319258461 	 -0.0610759286 	 0.0904743328 	 0.3268725983 	 0.0412527533 	 -0.0000270699 	 -0.2243573764 	 -0.0000635525 	 
-0.3381291425 	 -0.0866468425 	 0.0904258200 	 0.3191658916 	 0.0608827268 	 0.0001027639 	 -0.2366315112 	 -0.0000273072 	 
-0.1728827330 	 0.8805493565 	 0.1885588877 	 -0.4677397917 	 -0.8714689101 	 -0.0000055413 	 -0.1713284086 	 0.0007010987 	 
0.1443450484 	 0.9766806422 	 0.2013297194 	 -0.7520503836 	 -0.9755686068 	 0.0000556665 	 0.1439669040 	 0.0001555574 	 
0.2410595669 	 -0.9574185384 	 0.1991472854 	 -0.7608188410 	 0.9562800687 	 0.0000474455 	 0.2410644166 	 -0.0002155910 	 
0.9159221540 	 -0.0606350635 	 0.1826879255 	 -0.5645673381 	 0.0601656147 	 0.0005658984 	 0.9088318118 	 -0.0000250153 	 
-0.7475388027 	 0.5431220897 	 0.1971864799 	 -0.5286517960 	 -0.5389871131 	 -0.0003850611 	 -0.7422122682 	 0.0004511451 	 
-0.2198861379 	 -0.2076364513 	 0.0800699939 	 0.3033417770 	 0.1218391202 	 0.0001047015 	 -0.1287556272 	 0.0002276413 	 
0.7907689939 	 0.5096953723 	 0.1878359718 	 -0.6278903470 	 -0.5069665892 	 0.0006388262 	 0.7864461298 	 0.0004319120 	 
-0.6461919413 	 0.6155717004 	 0.1917543359 	 -0.4377931406 	 -0.6088772887 	 -0.0004046458 	 -0.6394202535 	 0.0004461700 	 
-0.7903359523 	 -0.4242370249 	 0.1852563024 	 -0.4796808837 	 0.4200252504 	 -0.0005579612 	 -0.7823126209 	 -0.0003210977 	 
0.0061574871 	 0.9026677525 	 0.1896852849 	 -0.4820439205 	 -0.8939931761 	 0.0000988145 	 0.0059433731 	 0.0007363301 	 
-0.3220188680 	 0.0936731179 	 0.1097252483 	 0.4051775710 	 -0.0628189654 	 -0.0000039483 	 -0.2162680439 	 -0.0000618434 	 
-0.3810835632 	 0.8244739380 	 0.1809569132 	 -0.5368580144 	 -0.8170941991 	 -0.0002252024 	 -0.3777929879 	 0.0005331922 	 
-0.8976379477 	 0.3708927858 	 0.2072845313 	 -0.6656047222 	 -0.3696611566 	 -0.0003991910 	 -0.8953475085 	 0.0003241132 	 
-0.5055722401 	 -0.7532251892 	 0.1901083646 	 -0.4962632242 	 0.7463432634 	 -0.0003925592 	 -0.5009705264 	 -0.0004106758 	 
0.8042294121 	 0.4207892126 	 0.1888422057 	 -0.5030900040 	 -0.4170006836 	 0.0006224228 	 0.7970221927 	 0.0003014906 	 
-0.7717870608 	 -0.4435561479 	 0.1874832265 	 -0.4468627879 	 0.4387640774 	 -0.0005435712 	 -0.7632655278 	 -0.0002296321 	 
-0.1792142826 	 -0.2243521525 	 0.0894963956 	 0.3467448515 	 0.1204105252 	 -0.0000064636 	 -0.0959535270 	 0.0003017867 	 
0.8444632939 	 -0.5122246046 	 0.1920071193 	 -0.7908410491 	 0.5114900922 	 0.0001777849 	 0.8437166589 	 -0.0000697912 	 
-0.8309333794 	 0.5340084575 	 0.2049230873 	 -0.7394226905 	 -0.5332338898 	 -0.0001438620 	 -0.8301537780 	 0.0001110805 	 
-0.0356052682 	 -0.9432838665 	 0.1930096784 	 -0.6189653543 	 0.9383901808 	 -0.0000640576 	 -0.0352788713 	 -0.0007300097 	 
-0.1540511147 	 -0.2179608976 	 0.0649261885 	 0.2540483806 	 0.0993773262 	 -0.0002158051 	 -0.0698298807 	 0.0003449500 	 
0.8693048842 	 -0.1864974633 	 0.1832357793 	 -0.4600865870 	 0.1844641034 	 0.0007220708 	 0.8597501280 	 -0.0000916784 	 
0.8277193107 	 0.1742755804 	 0.1786571455 	 -0.3325238002 	 -0.1714995587 	 0.0007502993 	 0.8140184655 	 0.0001565724 	 
-0.3748956066 	 0.8668369985 	 0.1830744580 	 -0.6604898284 	 -0.8624377090 	 -0.0003045252 	 -0.3731303996 	 0.0005698181 	 
-0.1965435093 	 -0.2080127561 	 0.0587250028 	 0.2239753883 	 0.1108337508 	 -0.0000334552 	 -0.1044323020 	 0.0002846604 	 
-0.2135828746 	 -0.1723616771 	 0.0475048089 	 0.1825336369 	 0.0841080248 	 -0.0001022640 	 -0.1044599913 	 0.0002386943 	 
-0.9328409139 	 0.2717065878 	 0.2016359150 	 -0.6895948118 	 -0.2709482158 	 -0.0004057408 	 -0.9307212440 	 0.0000395724 	 
0.8798574624 	 -0.2102789385 	 0.1754698690 	 -0.5458132685 	 0.2083431379 	 0.0006247123 	 0.8716658054 	 -0.0001871640 	 
0.9332311447 	 0.1481174273 	 0.1838253491 	 -0.6592801911 	 -0.1473505895 	 0.0006270014 	 0.9284837542 	 0.0000712781 	 
0.9106092263 	 -0.2395532499 	 0.1747888391 	 -0.6830268616 	 0.2382505931 	 0.0007144172 	 0.9058328976 	 -0.0001109773 	 
0.0847969634 	 -0.2772794954 	 0.1326423025 	 0.5183777270 	 0.1513757436 	 -0.0001044821 	 0.0463043910 	 0.0000047297 	 
0.0609285564 	 0.9698453660 	 0.2019383412 	 -0.6889735615 	 -0.9677041738 	 -0.0001498322 	 0.0605833194 	 0.0004489296 	 
0.1783048848 	 -0.2423015447 	 0.1396019813 	 0.5421239802 	 0.1406944297 	 0.0000564162 	 0.1037143079 	 -0.0000214411 	 
-0.1881603044 	 -0.8915118852 	 0.1951867304 	 -0.4901899991 	 0.8839775250 	 -0.0000267775 	 -0.1864886874 	 -0.0005022849 	 
-0.9448370715 	 0.2275055675 	 0.2055054100 	 -0.6750307875 	 -0.2267525296 	 -0.0003672333 	 -0.9424637771 	 0.0001856032 	 
-0.2659732670 	 0.9514867367 	 0.1940906564 	 -0.7836574948 	 -0.9504094132 	 -0.0000461042 	 -0.2659449618 	 0.0001991495 	 
-0.1393562935 	 -0.1726042641 	 0.0584739893 	 0.2336377636 	 0.0343499857 	 -0.0008470393 	 -0.0266802178 	 0.0009473008 	 
-0.3446607731 	 -0.0375179144 	 0.0946978695 	 0.3378495463 	 0.0262527361 	 0.0000476951 	 -0.2395913789 	 -0.0000230378 	 
0.6410561516 	 0.6397968281 	 0.1918869331 	 -0.4839277011 	 -0.6340038805 	 0.0005128961 	 0.6349389381 	 0.0003379048 	 
0.6184097000 	 -0.7486156720 	 0.2103589152 	 -0.6523930768 	 0.7467595739 	 0.0004565673 	 0.6172826217 	 -0.0001580847 	 
0.2437834880 	 -0.1443827819 	 0.1006178024 	 0.3924502486 	 0.0755625249 	 0.0002593600 	 0.1276098002 	 0.0001928740 	 
0.8744594732 	 -0.2354159261 	 0.1811769386 	 -0.5263888123 	 0.2331183102 	 0.0007092130 	 0.8665938892 	 -0.0000882425 	 
-0.3565985062 	 0.8332389336 	 0.1878517574 	 -0.5023398169 	 -0.8257445328 	 -0.0003542801 	 -0.3534274253 	 0.0006170600 	 
-0.7523351373 	 0.5045273940 	 0.1989434613 	 -0.4562181937 	 -0.4996006672 	 -0.0003657912 	 -0.7456775595 	 0.0002310117 	 
0.4946806751 	 0.7850306734 	 0.1912890490 	 -0.5664155098 	 -0.7798243152 	 0.0003090647 	 0.4911744825 	 0.0004199126 	 
-0.2339277197 	 -0.1872766546 	 0.0590965006 	 0.2205774876 	 0.1087635690 	 0.0003816317 	 -0.1346787539 	 0.0003716855 	 
-0.9314561194 	 0.1495789448 	 0.1913783506 	 -0.6233768396 	 -0.1486009481 	 -0.0006834754 	 -0.9267907281 	 0.0000332306 	 
-0.7024646280 	 0.5448255593 	 0.1962806999 	 -0.4075531706 	 -0.5387647179 	 -0.0002943359 	 -0.6947852266 	 0.0002299091 	 
-0.2278361662 	 0.1410295840 	 0.0830993223 	 0.3265048992 	 -0.0648478640 	 0.0000374217 	 -0.1052659767 	 -0.0000752445 	 
-0.7567361905 	 -0.5480212891 	 0.1896779662 	 -0.5965437917 	 0.5446472292 	 -0.0005543978 	 -0.7520671248 	 -0.0003021698 	 
-0.5383304227 	 -0.7732689331 	 0.1838736312 	 -0.6489625190 	 0.7692182954 	 -0.0003337552 	 -0.5355219865 	 -0.0005843692 	 
0.2298806108 	 -0.2055744992 	 0.1382376679 	 0.5334332074 	 0.1242268028 	 0.0001561423 	 0.1386834067 	 -0.0000078031 	 
0.5618601162 	 0.7564879183 	 0.1941736469 	 -0.6081904627 	 -0.7525173280 	 0.0004475024 	 0.5588185902 	 0.0005995639 	 
0.8182074253 	 0.4002005381 	 0.1930580192 	 -0.4975766028 	 -0.3969134222 	 0.0004397931 	 0.8112494794 	 0.0003518710 	 
0.8961647360 	 0.1276904010 	 0.1860732577 	 -0.5054605725 	 -0.1266980397 	 0.0004975597 	 0.8879903820 	 0.0001601901 	 
0.2539149714 	 -0.1229623882 	 0.1114845152 	 0.4362877014 	 0.0636388878 	 0.0000136513 	 0.1317579600 	 0.0003300889 	 
-0.2008977547 	 -0.9128306428 	 0.1921374829 	 -0.5879756207 	 0.9073973408 	 -0.0001195151 	 -0.1994317375 	 -0.0005447182 	 
-0.9096769868 	 0.2646647964 	 0.2004888609 	 -0.6019357267 	 -0.2631327827 	 -0.0004576901 	 -0.9054055324 	 0.0001670629 	 
0.9362763444 	 -0.0450565739 	 0.1771025183 	 -0.6580450422 	 0.0449044105 	 0.0007784365 	 0.9308689490 	 -0.0000344259 	 
-0.0678871719 	 0.2818646127 	 0.1142230625 	 0.4447115691 	 -0.1539969288 	 -0.0001002591 	 -0.0371395093 	 0.0000359409 	 
0.2111288153 	 0.1575476787 	 0.1857694217 	 0.7381643833 	 -0.0694359928 	 0.0000168327 	 0.0934726952 	 0.0002922967 	 
0.6511303448 	 -0.6141072137 	 0.1932174043 	 -0.4409602264 	 0.6076623043 	 0.0005098392 	 0.6444466941 	 -0.0004837121 	 
-0.6785778999 	 0.5402960731 	 0.1936824747 	 -0.3440015560 	 -0.5327062070 	 -0.0003520133 	 -0.6692870415 	 0.0003819422 	 
0.1771576894 	 0.1961771475 	 0.1433160095 	 0.5681645714 	 -0.0874301196 	 0.0000409214 	 0.0790932628 	 0.0004041613 	 
0.8421709902 	 0.4036952406 	 0.1896954838 	 -0.5949816988 	 -0.4015157282 	 0.0004848434 	 0.8369027712 	 0.0002403361 	 
0.9292328538 	 -0.0214289178 	 0.1797614751 	 -0.6183491687 	 0.0211176229 	 0.0005617992 	 0.9232119856 	 -0.0000066913 	 
0.1579369437 	 0.9393821831 	 0.1968738888 	 -0.6358656431 	 -0.9354280753 	 0.0000377361 	 0.1572383114 	 0.0005290469 	 
-0.8068958744 	 -0.4946640845 	 0.1820665250 	 -0.6720869624 	 0.4922169873 	 -0.0005078785 	 -0.8029734304 	 -0.0003106179 	 
-0.7537554198 	 -0.5728787059 	 0.1849317213 	 -0.6617427764 	 0.5702237424 	 -0.0005574259 	 -0.7499602475 	 -0.0004073039 	 
0.9053890959 	 -0.0217584536 	 0.1838824907 	 -0.5157684966 	 0.0212517655 	 0.0005477845 	 0.8970244395 	 -0.0000660084 	 
0.9209301723 	 0.1261797337 	 0.1829532172 	 -0.6057811888 	 -0.1256998168 	 0.0005239373 	 0.9148221065 	 0.0000315984 	 
-0.6810982652 	 0.5798830865 	 0.1950336257 	 -0.4318558065 	 -0.5737390804 	 -0.0002796270 	 -0.6740182771 	 0.0003543998 	 
-0.2406964950 	 0.1598182986 	 0.1080923264 	 0.4205320120 	 -0.0866028316 	 0.0000600194 	 -0.1307276775 	 -0.0001160945 	 
-0.7806296099 	 -0.4670889847 	 0.1869207783 	 -0.5180582922 	 0.4631677471 	 -0.0004824420 	 -0.7738241264 	 -0.0003545040 	 
0.2286321577 	 -0.1848531134 	 0.1297155268 	 0.5052220725 	 0.1036632996 	 0.0002867106 	 0.1281475776 	 0.0001269045 	 
-0.7028398363 	 0.5687665982 	 0.1946634695 	 -0.4672974121 	 -0.5633026131 	 -0.0004567006 	 -0.6963626479 	 0.0004141201 	 
